,yearCombine,idPlayer,namePlayer,slugPosition,heightWOShoesInches,weightLBS,wingspanInches,reachStandingInches
846,2013,203112.0,Quincy Acy,PF,78.5,223.8,86.75,106.5
847,2013,203084.0,Harrison Barnes,SF-SG,79.0,227.8,83.25,101.5
848,2013,203115.0,Will Barton,SG-SF,77.0,174.4,81.75,102.5
849,2013,203078.0,Bradley Beal,SG,75.25,201.8,80.0,100.0
850,2013,12458.0,J'Covan Brown,PG,73.0,202.4,77.25,96.0
851,2013,203733.0,William Buford,SG-SF,76.0,214.6,81.5,102.0
852,2013,203109.0,Jae Crowder,SF,76.75,241.2,81.25,99.5
853,2013,203099.0,Jared Cunningham,SG-PG,75.5,187.6,78.5,98.0
854,2013,203076.0,Anthony Davis,PF-C,81.25,221.8,89.5,108.0
855,2013,203134.0,Marcus Denmon,SG,74.25,188.2,77.0,94.5
856,2013,203083.0,Andre Drummond,C,81.75,278.6,90.25,109.5
857,2013,203119.0,Kim English,SG,76.5,192.0,78.5,98.0
858,2013,203105.0,Festus Ezeli,C-PF,81.75,264.2,89.75,108.0
859,2013,12467.0,Drew Gordon,PF,80.0,239.0,83.5,103.5
860,2013,203254.0,JaMychal Green,PF,80.0,217.4,86.25,106.5
861,2013,203110.0,Draymond Green,PF-SF,77.75,235.6,85.25,105.0
862,2013,203090.0,Maurice Harkless,SF,79.25,206.6,84.0,102.5
863,2013,203089.0,John Henson,PF,81.0,216.0,89.0,112.0
864,2013,203189.0,Tu Holloway,PG,70.5,186.8,77.5,94.5
865,2013,203133.0,Robbie Hummel,SF,79.25,218.0,80.5,102.0
866,2013,203108.0,Bernard James,PF,80.75,229.8,87.0,108.5
867,2013,203098.0,John Jenkins,SG,75.25,212.0,80.5,98.0
868,2013,203111.0,Orlando Johnson,SG,75.75,223.8,83.25,99.0
869,2013,203130.0,Darius Johnson-Odom,SG,73.5,212.0,79.0,96.0
870,2013,203093.0,Terrence Jones,PF-SF,80.25,252.0,86.25,107.0
871,2013,203103.0,Perry Jones,PF-SF,82.25,233.8,85.75,107.0
872,2013,203158.0,Kevin Jones,PF,78.25,251.2,85.5,105.0
873,2013,203126.0,Kris Joseph,SG,78.0,215.0,83.0,104.0
874,2013,203077.0,Michael Kidd-Gilchrist,SF,77.75,232.8,84.0,104.5
875,2013,203087.0,Jeremy Lamb,SG,76.0,179.2,83.0,102.0
876,2013,203117.0,Doron Lamb,SG-PG,75.25,199.4,78.75,98.5
877,2013,203086.0,Meyers Leonard,C,83.75,249.8,87.0,108.0
878,2013,203081.0,Damian Lillard,PG,73.75,188.8,79.75,95.5
879,2013,203159.0,Scott Machado,PG,73.0,205.8,76.0,94.5
880,2013,203088.0,Kendall Marshall,PG,75.25,198.4,77.5,96.0
881,2013,203097.0,Fab Melo,C,82.75,255.0,86.5,110.0
882,2013,203114.0,Khris Middleton,SF,78.75,216.2,82.75,103.0
883,2013,203121.0,Darius Miller,SF-SG,78.0,233.4,81.0,101.0
884,2013,203113.0,Quincy Miller,SF,80.75,218.7,85.25,105.0
885,2013,203183.0,Tony Mitchell,SG,77.25,216.4,82.0,100.0
886,2013,203102.0,Arnett Moultrie,PF,81.5,232.8,86.25,106.5
887,2013,203122.0,Kevin Murphy,SG,77.0,194.0,78.75,99.0
888,2013,203094.0,Andrew Nicholson,PF,80.5,234.0,88.0,107.0
889,2013,203124.0,Kyle O'Quinn,PF,80.5,240.8,88.75,106.5
890,2013,203101.0,Miles Plumlee,PF-C,82.5,252.4,84.75,105.5
891,2013,203085.0,Austin Rivers,SG-PG,75.5,202.8,79.25,96.5
892,2013,203080.0,Thomas Robinson,PF,79.75,244.2,87.25,106.0
893,2013,203082.0,Terrence Ross,SG-SF,78.0,196.6,79.25,100.5
894,2013,203107.0,Tomas Satoransky,PG-SG,78.5,200.6,79.25,100.0
895,2013,203118.0,Mike Scott,PF,79.25,240.8,82.75,104.0
896,2013,203156.0,Henry Sims,C-PF,82.0,241.2,88.0,108.0
897,2013,203096.0,Jared Sullinger,PF,79.75,268.2,85.25,105.5
898,2013,203106.0,Jeff Taylor,SF-SG,78.0,212.8,78.25,101.5
899,2013,203116.0,Tyshawn Taylor,PG,74.75,177.0,78.25,97.5
900,2013,12507.0,Jordan Taylor,PG,73.0,192.8,75.0,92.5
901,2013,203104.0,Marquis Teague,PG,73.0,179.8,79.25,96.5
902,2013,203138.0,Hollis Thompson,SF,78.75,206.0,81.5,102.5
903,2013,203079.0,Dion Waiters,SG,74.5,221.0,79.25,98.0
904,2013,203091.0,Royce White,PF,79.0,260.6,84.0,104.5
905,2013,203100.0,Tony Wroten,PG,76.75,203.2,81.0,101.0
906,2013,203092.0,Tyler Zeller,PF-C,83.25,247.4,84.0,104.5
907,2014,203500.0,Steven Adams,C,82.75,254.5,88.5,109.5
908,2014,203505.0,Vander Blue,SG,75.5,197.4,78.0,100.5
909,2014,203485.0,Lorenzo Brown,PG,76.0,189.2,79.0,100.0
910,2014,203493.0,Reggie Bullock,SG-SF,77.75,199.8,80.75,102.0
911,2014,203504.0,Trey Burke,PG,71.75,187.0,77.5,97.5
912,2014,203484.0,Kentavious Caldwell-Pope,SG,76.5,203.6,80.0,100.5
913,2014,203477.0,Isaiah Canaan,PG,71.0,188.4,76.5,94.5
914,2014,203478.0,Jackie Carmichael,PF,79.5,241.2,85.5,107.0
915,2014,203487.0,Michael Carter-Williams,PG,76.75,184.4,79.25,101.0
916,2014,12524.0,Will Clyburn,SF-SG,77.75,210.4,84.25,105.0
917,2014,203496.0,Robert Covington,SF-PF,78.25,208.6,85.75,106.0
918,2014,203459.0,Allen Crabbe,SG,77.25,197.4,83.25,103.5
919,2014,203552.0,Seth Curry,SG,73.0,179.2,76.0,97.5
920,2014,203561.0,Brandon Davies,PF,80.5,241.8,85.5,108.5
921,2014,203473.0,Dewayne Dedmon,C,82.0,238.8,88.0,109.0
922,2014,203476.0,Gorgui Dieng,C,81.75,229.6,87.5,111.5
923,2014,203516.0,James Ennis,SF,77.75,200.8,83.5,104.5
924,2014,203467.0,Carrick Felix,SF-SG,76.75,202.6,81.25,103.5
925,2014,203479.0,Jamaal Franklin,SG-SF,76.0,190.8,83.25,103.5
926,2014,203497.0,Rudy Gobert,C,84.5,237.6,92.5,115.0
927,2014,203462.0,Archie Goodwin,SG,75.75,189.0,81.5,102.0
928,2014,203475.0,Erick Green,PG,73.5,178.2,77.75,98.0
929,2014,203501.0,Tim Hardaway Jr.,SG,76.5,199.4,79.0,101.0
930,2014,203524.0,Solomon Hill,SF,77.5,226.0,81.0,103.0
931,2014,203494.0,Richard Howell,PF,78.25,249.6,82.25,105.5
932,2014,203470.0,Colton Iverson,C,82.5,262.8,86.0,110.0
933,2014,203510.0,Pierre Jackson,PG,69.5,176.0,70.0,90.0
934,2014,203511.0,Grant Jerrett,PF,80.75,232.0,86.0,109.0
935,2014,203509.0,Myck Kabongo,PG,73.25,180.4,78.25,98.0
936,2014,203483.0,Kenny Kadji,PF-C,80.75,241.6,87.0,106.5
937,2014,203527.0,Ryan Kelly,PF,81.75,228.0,83.5,110.0
938,2014,203499.0,Shane Larkin,PG,70.25,170.8,70.75,89.5
939,2014,203495.0,Ricky Ledo,SG,76.75,197.2,79.25,102.5
940,2014,203458.0,Alex Len,C,,,87.5,
941,2014,203466.0,CJ Leslie,PF-SF,79.5,209.2,86.25,104.5
942,2014,203522.0,Trevor Mbakwe,PF,78.75,235.8,88.0,106.5
943,2014,203492.0,Ray McCallum,PG,72.25,191.4,75.25,96.5
944,2014,203468.0,CJ McCollum,PG-SG,74.25,197.0,78.25,96.5
945,2014,203463.0,Ben McLemore,SG,75.5,189.2,79.75,100.5
946,2014,203502.0,Tony Mitchell,PF-SF,79.5,236.4,86.5,106.5
947,2014,203498.0,Shabazz Muhammad,SF-SG,76.75,221.8,83.0,104.5
948,2014,203513.0,Erik Murphy,PF,80.75,239.8,82.5,108.0
949,2014,203488.0,Mike Muscala,C-PF,82.25,230.2,85.0,108.0
950,2014,203457.0,Nerlens Noel,C,82.0,206.4,87.75,110.0
951,2014,203506.0,Victor Oladipo,SG,75.25,213.2,81.25,100.5
952,2014,203482.0,Kelly Olynyk,PF-C,82.75,234.0,81.75,108.0
953,2014,203464.0,Brandon Paul,SG,74.75,201.0,82.25,98.0
954,2014,203658.0,Norvel Pelle,PF-C,81.5,207.2,86.5,109.0
955,2014,203486.0,Mason Plumlee,C-PF,83.25,238.2,83.0,108.0
956,2014,203490.0,Otto Porter,SF,79.5,197.6,85.5,105.5
957,2014,203515.0,Phil Pressey,PG,69.5,177.0,74.25,92.0
958,2014,203318.0,Glen Rice,SF-SG,76.5,210.8,81.25,101.5
959,2014,203460.0,Andre Roberson,PF-SF,78.25,205.8,83.0,104.5
960,2014,203471.0,Dennis Schroder,PG,73.0,164.8,79.75,98.0
961,2014,203491.0,Peyton Siva,PG,71.5,180.6,75.0,93.0
962,2014,203503.0,Tony Snell,SF-SG,78.0,198.2,83.5,105.5
963,2014,203480.0,James Southerland,SF-PF,79.0,220.6,85.0,106.0
964,2014,203472.0,Deshaun Thomas,SF,77.0,219.8,82.0,104.0
965,2014,203519.0,Adonis Thomas,SF,76.75,231.8,85.0,99.0
966,2014,203481.0,Jeff Withey,C,82.75,221.8,86.0,110.5
967,2014,203489.0,Nate Wolters,PG,75.5,196.4,75.75,98.0
968,2014,203523.0,BJ Young,SG-PG,74.25,178.8,80.25,99.0
969,2014,203469.0,Cody Zeller,C-PF,82.75,230.0,82.75,106.0
970,2015,203919.0,Jordan Adams,SG,75.5,208.8,82.0,102.0
971,2015,203937.0,Kyle Anderson,SF,79.5,230.1,86.75,107.5
972,2015,203648.0,Thanasis Antetokounmpo,SF,77.25,205.2,84.0,104.5
973,2015,203947.0,Jordan Bachynski,PF,85.25,254.1,88.0,108.5
974,2015,203946.0,Cameron Bairstow,PF,80.75,252.4,84.75,107.0
975,2015,203920.0,Khem Birch,PF,79.5,208.8,85.0,107.0
976,2015,203938.0,Alec Brown,PF,84.25,231.2,85.5,109.0
977,2015,203913.0,Jabari Brown,SG,75.0,201.9,80.25,100.0
978,2015,203900.0,Markel Brown,SG,74.5,184.4,80.75,100.0
979,2015,203907.0,Deonte Burton,PG,72.0,192.8,79.0,97.5
980,2015,203902.0,Semaj Christon,PG,73.5,186.0,78.5,99.0
981,2015,203903.0,Jordan Clarkson,PG,75.25,186.3,80.0,98.0
982,2015,203905.0,Aaron Craft,PG,72.75,191.6,74.0,94.5
983,2015,203908.0,DeAndre Daniels,SF,79.25,196.0,86.0,106.5
984,2015,203915.0,Spencer Dinwiddie,PG,76.5,204.9,80.25,103.0
985,2015,203921.0,Cleanthony Early,SF,78.0,209.4,82.75,101.5
986,2015,203929.0,Melvin Ejim,SF,77.25,218.5,83.25,103.5
987,2015,203898.0,Tyler Ennis,PG,73.0,181.5,79.25,98.0
988,2015,203957.0,Dante Exum,SG,76.5,196.3,81.5,103.0
989,2015,203927.0,C.J. Fair,SF,78.5,218.1,81.5,104.0
990,2015,203932.0,Aaron Gordon,PF,79.5,220.1,83.75,105.0
991,2015,203924.0,Jerami Grant,SF,78.5,214.0,86.75,107.0
992,2015,203798.0,P.J. Hairston,SG,76.25,228.8,81.0,101.0
993,2015,203914.0,Gary Harris,SG,74.5,204.8,78.75,96.0
994,2015,203925.0,Joe Harris,SG,76.75,215.0,78.0,100.0
995,2015,203918.0,Rodney Hood,SF,79.25,208.2,80.5,103.0
996,2015,203928.0,Cory Jefferson,PF,79.75,218.4,84.5,105.0
997,2015,203910.0,Nick Johnson,SG,73.5,198.0,79.25,96.5
998,2015,203930.0,Sean Kilpatrick,SG,74.5,218.7,79.0,99.0
999,2015,203945.0,Alex Kirk,PF,81.25,252.0,87.5,109.5
1000,2015,203897.0,Zach LaVine,PG,76.5,180.9,80.25,100.0
1001,2015,203906.0,Devyn Marble,SG,77.0,192.4,81.0,102.0
1002,2015,203949.0,James McAdoo,PF,79.5,227.6,86.25,106.5
1003,2015,203909.0,K.J. McDaniels,SF,76.5,195.6,83.25,102.0
1004,2015,203926.0,Doug McDermott,SF,78.25,218.0,81.25,103.0
1005,2015,203895.0,Jordan McRae,SG,75.75,179.4,84.5,104.0
1006,2015,203894.0,Shabazz Napier,PG,71.0,175.2,75.25,93.0
1007,2015,203948.0,Johnny O?Bryant III,PF,79.25,256.8,86.25,105.0
1008,2015,203934.0,Lamar Patterson,SG,76.0,226.0,83.0,101.0
1009,2015,203940.0,Adreian Payne,PF,81.0,238.5,88.0,109.0
1010,2015,203901.0,Elfrid Payton,PG,74.5,185.4,80.0,98.5
1011,2015,203939.0,Dwight Powell,PF,81.5,234.4,84.5,105.0
1012,2015,203944.0,Julius Randle,PF,79.75,249.7,84.0,105.5
1013,2015,203922.0,Glenn Robinson III,SF,77.5,211.4,82.0,100.5
1014,2015,203941.0,LaQuinton Ross,SF,78.5,238.7,85.75,106.0
1015,2015,203935.0,Marcus Smart,PG,74.0,227.2,81.25,99.0
1016,2015,203893.0,Russ Smith,PG,71.5,160.0,75.5,95.0
1017,2015,203917.0,Nik Stauskas,SG,77.25,206.9,79.75,102.0
1018,2015,203950.0,Jarnell Stokes,PF,79.0,262.8,85.25,103.5
1019,2015,203904.0,Xavier Thames,PG,74.25,187.0,76.0,96.0
1020,2015,203943.0,Noah Vonleh,PF,80.0,247.1,88.25,108.0
1021,2015,203933.0,T.J. Warren,SF,79.0,220.2,82.25,104.0
1022,2015,203912.0,C.J. Wilcox,SG,75.5,201.0,81.75,100.5
1023,2015,203899.0,Kendall Williams,PG,74.25,183.0,77.5,99.0
1024,2015,203923.0,James Young,SG,77.25,213.3,84.0,104.0
1025,2015,203942.0,Patric Young,PF,80.5,246.8,85.75,103.5
1026,2016,1626146.0,Cliff Alexander,PF-C,79.25,239.2,87.5,109.5
1027,2016,1626147.0,Justin Anderson,SF-SG,77.25,230.6,83.75,101.0
1028,2016,1626165.0,Brandon Ashley,PF,79.25,228.0,87.75,105.0
1029,2016,1626207.0,Ryan Boatright,PG,70.0,169.6,72.5,92.5
1030,2016,1626164.0,Devin Booker,SG,76.5,205.8,80.25,102.5
1031,2016,1626148.0,Anthony Brown,SF-SG,77.75,211.0,83.0,104.5
1032,2016,1626161.0,Willie Cauley-Stein,C,83.25,242.4,87.0,111.0
1033,2016,1626176.0,Rakeem Christmas,PF-C,80.25,242.6,89.25,110.5
1034,2016,1626192.0,Pat Connaughton,SG,76.0,215.0,80.0,96.0
1035,2016,1626188.0,Quinn Cook,PG,72.25,179.0,76.0,96.5
1036,2016,1626183.0,Branden Dawson,PF,77.5,230.2,83.0,105.0
1037,2016,1626155.0,Sam Dekker,SF,79.75,218.6,83.5,106.0
1038,2016,1626187.0,Michael Frazier II,SG,75.75,199.4,80.0,101.5
1039,2016,1626203.0,Treveon Graham,SF,76.0,219.4,82.5,103.0
1040,2016,1626170.0,Jerian Grant,PG,75.25,198.0,79.5,100.0
1041,2016,1626152.0,Olivier Hanlan,PG-SG,75.25,185.8,78.0,100.0
1042,2016,1626149.0,Montrezl Harrell,PF,79.0,253.4,88.25,109.0
1043,2016,1626150.0,Andrew Harrison,PG,76.5,213.2,81.0,100.0
1044,2016,1626151.0,Aaron Harrison,SG,76.5,209.2,80.25,100.5
1045,2016,1626227.0,Tyler Harvey,SG,74.75,181.4,77.5,98.5
1046,2016,1626186.0,Corey Hawkins,SG-PG,72.75,191.8,80.0,99.5
1047,2016,1626178.0,Rondae Hollis-Jefferson,SF,77.5,210.8,86.0,104.0
1048,2016,1626182.0,Jonathan Holmes,PF-SF,80.25,242.2,83.5,107.5
1049,2016,1626158.0,Richaun Holmes,PF,80.25,242.8,85.5,108.0
1050,2016,1626154.0,R.J. Hunter,SG,76.5,185.0,82.5,104.0
1051,2016,1626205.0,Vince Hunter,PF,78.75,208.4,83.0,104.5
1052,2016,1626177.0,Dakari Johnson,C,83.0,264.6,86.0,112.0
1053,2016,1626169.0,Stanley Johnson,SF,77.0,241.8,83.5,102.0
1054,2016,1626145.0,Tyus Jones,PG,72.5,184.6,77.0,97.0
1055,2016,1626163.0,Frank Kaminsky,C-PF,83.75,231.2,83.0,109.5
1056,2016,1626172.0,Kevon Looney,PF,80.0,222.4,87.5,110.0
1057,2016,1626168.0,Trey Lyles,PF,81.0,241.2,85.5,108.0
1058,2016,1626185.0,Jarell Martin,PF,80.0,238.6,81.0,106.5
1059,2016,204456.0,TJ McConnell,PG,72.5,187.8,74.0,96.5
1060,2016,1626191.0,Chris McCullough,PF,80.25,199.0,87.25,109.0
1061,2016,1626175.0,Jordan Mickey,PF,79.0,238.0,87.25,106.0
1062,2016,2006.0,Larry Nance,PF,79.5,226.6,85.5,108.0
1063,2016,1626162.0,Kelly Oubre,SF-SG,77.75,202.8,86.25,102.5
1064,2016,1626166.0,Cameron Payne,PG,72.75,182.8,79.25,97.5
1065,2016,1626189.0,Terran Petteway,SG,76.75,209.2,83.25,104.5
1066,2016,1626171.0,Bobby Portis,PF,81.5,246.2,86.0,108.5
1067,2016,1626181.0,Norman Powell,SG,75.0,215.4,82.75,102.5
1068,2016,1626180.0,Michael Qualls,SG-SF,76.0,201.4,84.25,104.5
1069,2016,1626184.0,Chasson Randle,PG,72.25,178.8,79.0,96.5
1070,2016,1626179.0,Terry Rozier,PG-SG,72.5,190.2,80.25,98.5
1071,2016,1626156.0,D?Angelo Russell,PG-SG,75.25,193.4,81.75,102.0
1072,2016,1626208.0,Keifer Sykes,PG,70.5,167.2,74.0,93.0
1073,2016,1626194.0,Marcus Thornton,PG-SG,73.75,177.4,79.75,97.5
1074,2016,1626160.0,J.P. Tokoto,SF-SG,77.25,195.8,82.0,100.5
1075,2016,1626167.0,Myles Turner,C-PF,81.75,238.6,88.0,112.0
1076,2016,1626193.0,Robert Upshaw,C,82.75,258.2,89.5,113.0
1077,2016,1626173.0,Rashad Vaughn,SG,75.75,198.6,79.0,101.0
1078,2016,1626217.0,Chris Walker,PF,80.75,208.0,86.75,108.0
1079,2016,1627361.0,Dez Wells,SG,75.0,208.8,81.5,100.5
1080,2016,1626210.0,Alan Williams,PF,79.25,261.4,85.75,106.5
1081,2016,1626159.0,Justise Winslow,SF,76.5,221.8,82.25,104.5
1082,2016,1626174.0,Christian Wood,PF,81.25,216.0,87.25,111.5
1083,2016,1626153.0,Delon Wright,PG,76.25,181.4,79.5,101.5
1084,2017,1627758.0,Ron Baker,SG,75.25,212.4,81.75,97.5
1085,2017,1627735.0,Wade Baldwin IV,PG,74.5,201.8,83.25,100.0
1086,2017,1627760.0,Cat Barber,PG,73.5,173.0,77.5,95.5
1087,2017,1627736.0,Malik Beasley,SG,75.5,189.8,79.0,100.5
1088,2017,1627761.0,DeAndre Bembry,SG-SF,76.25,206.6,81.25,101.0
1089,2017,1627791.0,Ben Bentil,PF,79.25,229.2,85.5,105.0
1090,2017,1628417.0,Jaron Blossomgame,SF,78.25,213.6,82.0,102.0
1091,2017,1627762.0,Joel Bolomboy,PF,79.5,224.4,85.75,103.5
1092,2017,1627763.0,Malcolm Brogdon,SG,75.75,223.0,82.5,98.0
1093,2017,1627759.0,Jaylen Brown,SG-SF,77.25,222.8,83.75,102.5
1094,2017,1627737.0,Marquese Chriss,PF,80.75,233.0,84.25,105.0
1095,2017,1627765.0,Elgin Cook,SF,77.0,209.8,82.0,100.5
1096,2017,1627766.0,Isaiah Cousins,PG,75.25,194.0,78.25,98.5
1097,2017,1627738.0,Deyonta Davis,PF,81.25,237.2,86.5,108.5
1098,2017,1627767.0,Cheick Diallo,PF,79.5,218.6,88.5,107.5
1099,2017,1627739.0,Kris Dunn,PG,75.0,,81.5,100.0
1100,2017,1627740.0,Henry Ellenson,PF,82.0,242.0,86.25,108.0
1101,2017,1627768.0,Perry Ellis,PF,79.0,217.8,82.25,102.0
1102,2017,1627770.0,Kay Felder,PG,68.25,177.2,74.5,88.5
1103,2017,1627827.0,Dorian Finney-Smith,SF,78.5,212.6,83.75,105.5
1104,2017,1627771.0,Michael Gbinije,SG,77.5,204.6,79.5,101.0
1105,2017,1627772.0,Daniel Hamilton,SG-SF,78.25,197.0,81.0,103.5
1106,2017,1628404.0,Josh Hart,SG,76.0,203.6,80.5,99.5
1107,2017,1628502.0,Nigel Hayes,SF-PF,78.25,245.0,87.0,107.5
1108,2017,1627741.0,Buddy Hield,SG,75.75,212.4,81.25,101.0
1109,2017,204211.0,Justin Jackson,SF,79.0,193.4,82.75,103.5
1110,2017,1627743.0,Demetrius Jackson,PG,72.0,193.8,77.5,93.0
1111,2017,1627744.0,Brice Johnson,PF,81.0,208.6,84.5,106.5
1112,2017,1627745.0,Damian Jones,C,82.25,243.6,87.75,107.0
1113,2017,1627746.0,Skal Labissiere,PF-C,82.5,215.8,86.5,105.5
1114,2017,1627774.0,Jake Layman,SF,80.0,208.6,81.25,102.0
1115,2017,1627747.0,Caris LeVert,SG,77.75,191.0,82.0,101.0
1116,2017,1629159.0,Marcus Lee,PF-C,81.0,211.0,87.0,107.5
1117,2017,1627748.0,Thon Maker,PF,83.75,216.0,87.0,110.5
1118,2017,1627775.0,Patrick McCaw,PG-SG,77.25,180.8,82.0,100.5
1119,2017,1629005.0,Malik Newman,SG,74.25,182.2,77.75,97.5
1120,2017,1627777.0,Georges Niang,PF,78.75,230.8,82.0,103.0
1121,2017,1627778.0,Chinanu Onuaku,C,81.0,245.2,86.75,108.5
